STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,POMRB,POMKH
CG,Raipur,Dharsiwa,Dharsiwa,21.24444444,81.62083333,Raipur,Dug Well,W11939,2018,2.94,NA
CG,Raipur,Bhatapara,Simga,21.65,81.97083333,Khapri,Dug Well,W22032,2018,5.04,NA
CG,Raipur,Bhatapara,Bhatapara,21.73333333,81.95,Bhattapara-D-1,Bore Well,W18598,2018,10.82,NA
CG,Raipur,Bhatapara,Bhatapara,21.74166667,81.95555556,Bhattapara-S,Bore Well,W18599,2018,7.23,NA
CG,Raipur,Abhanpur,Abhanpur,21.05,81.74583333,Abhanpur,Dug Well,W11911,2018,NA,2.95
CG,Raipur,Chhura,Chhura,20.625,82.06666667,Gariaband-2,Dug Well,W11927,2018,3.92,NA
CG,Raipur,Rajim,Chhura,20.8125,82.20833333,Chhura,Dug Well,W11957,2018,5.28,NA
CG,Raipur,Gariyaband,Gariyaband,20.53333333,82.11666667,Joba,Dug Well,W11943,2018,NA,3.62
CG,Raipur,Gariyaband,Gariyaband,20.38333333,82.25416667,Dhawalpur,Dug Well,W11942,2018,NA,4.08
CG,Raipur,Gariyaband,Gariyaband,20.48333333,82.2,Bindra nawagarh,Dug Well,W11941,2018,NA,3.41
CG,Raipur,Rajim,Rajim,20.88055556,81.92083333,Sursabandha,Dug Well,W11961,2018,NA,3.23
CG,Raipur,Chhura,Chhura,20.64777778,82.12222222,Kaseru,Dug Well,W26627,2018,5.94,4.36
CG,Raipur,Chhura,Chhura,20.69277778,82.01083333,Baruka,Dug Well,W26649,2018,7.85,7.82
CG,Raipur,Rajim,Rajim,20.96666667,81.88333333,Rajim-d PZ,Bore Well,W26824,2018,9.68,8.24
CG,Raipur,Gariyaband,Chhura,20.62527778,82.06666667,Gariabandh-s,Bore Well,W18562,2018,NA,NA
CG,Raipur,Abhanpur,Abhanpur,21.05833333,81.73888889,Abhanpur S,Bore Well,W26879,2018,6.74,6.99
CG,Raipur,Abhanpur,Abhanpur,21.05833333,81.73888889,Abhanpur D,Bore Well,W26880,2018,7.9,5.45
CG,Raipur,Dharsiwa,Dharsiwa,21.35277778,81.71027778,Mandhar,Dug Well,W27078,2018,4.97,4.1
CG,Raipur,Dharsiwa,Dharsiwa,21.35416667,81.65694444,Sakara,Dug Well,W27080,2018,5.12,5.14
CG,Raipur,Dharsiwa,Dharsiwa,21.39805556,81.67277778,Charauda,Dug Well,W27108,2018,3,2.76
CG,Raipur,Dharsiwa,Dharsiwa,21.19777778,81.68972222,Dumartarai,Dug Well,W26988,2018,6.3,3.61
CG,Raipur,Arang,Arang,21.36555556,81.97972222,Kasarangi New,Dug Well,W27087,2018,4.21,2.27
CG,Raipur,Arang,Arang,21.40027778,81.99194444,Kanki,Dug Well,W27112,2018,4.12,3.65
CG,Raipur,Arang,Arang,21.40555556,82.0275,Bhaisa,Dug Well,W27116,2018,3.69,4
CG,Raipur,Palari,Palari,21.52222222,82.06722222,Devsundari,Dug Well,W27202,2018,3.55,2.97
CG,Raipur,Balodabazar,Palari,21.5625,82.13083333,Amera,Dug Well,W27227,2018,4.39,4.12
CG,Raipur,Tilda,Tilda,21.44277778,81.7175,Raita Satna Ni Para,Dug Well,W27140,2018,5.87,2.76
CG,Raipur,Tilda,Tilda,21.46333333,81.66333333,Pandan Bhata,Dug Well,W27157,2018,5.13,5.12
CG,Raipur,Bilaigarh,Bilaigarh,21.56,82.91694444,Marban Gatadih New,Dug Well,W27226,2018,3.92,5.67
CG,Raipur,Kasdol,Kasdol,21.42083333,82.26666667,Aouri,Dug Well,W27125,2018,5.23,3.14
CG,Raipur,Kasdol,Kasdol,21.46666667,82.28333333,Mudhipar,Dug Well,W27165,2018,4.38,4.91
CG,Raipur,Kasdol,Kasdol,21.65222222,82.49138889,Sel,Dug Well,W27281,2018,1.84,5.11
CG,Raipur,Balodabazar,Balodabazar,21.62694444,82.13027778,Risda,Dug Well,W27262,2018,6.12,3.13
CG,Raipur,Balodabazar,Balodabazar,21.65416667,82.25833333,Lahaud,Dug Well,W27284,2018,4.44,3.27
CG,Raipur,Simga,Simga,21.60916667,81.85,Udela,Dug Well,W27253,2018,3.96,3.11
CG,Raipur,Simga,Simga,21.715,81.79055556,Darchura,Dug Well,W27323,2018,3.92,2.76
CG,Raipur,Dharsiwa,Simga,21.715,81.79055556,Tatibandh MVM,Dug Well,W27324,2018,5.53,3.11
CG,Raipur,Chhura,Chhura,20.86388889,82.18694444,Kashi Bahara,Dug Well,W26757,2018,3.93,4.76
CG,Raipur,Dharsiwa,Dharsiwa,21.33027778,81.76222222,Semariya,Dug Well,W27061,2018,7.04,3.41
