STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,POMRB,POMKH
CG,Bilaspur,Mungeli,Takhatpur,22.16138889,82.33555556,Bhadrapara,Dug Well,W33459,2018,3.45,NA
CG,Bilaspur,MARWAHI,Marwahi,22.99222222,81.99555556,Pandri,Dug Well,W33206,2018,3.45,NA
CG,Bilaspur,Mungeli,Pathariya,22.00638889,81.71611111,Chirhula,Dug Well,W27457,2018,1.5,NA
CG,Bilaspur,Mungeli,Mungeli,22.15222222,81.61138889,Chattan,Dug Well,W27545,2018,8.75,NA
CG,Bilaspur,Mungeli,Mungeli,22.16694444,81.62555556,Fulwari,Dug Well,W27553,2018,7.7,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.1125,82.1,Chakrabhata-d PZ,Bore Well,W27522,2018,21.7,NA
CG,Bilaspur,Masturi,Masturi,21.78055556,82.3125,chilhati (s),Bore Well,W27350,2018,7.92,NA
CG,Bilaspur,Masturi,Masturi,21.82805556,82.27,Panchpedi,Dug Well,W27367,2018,10.4,NA
CG,Bilaspur,Pathariya,Pathariya,21.89527778,82.0325,Amerikhapa,Dug Well,W27403,2018,5.6,NA
CG,Bilaspur,Bilha,Bilha,22.00083333,82.12305556,Chakarbhata,Dug Well,W27455,2018,18,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.13333333,81.86944444,Takhatpur.1,Dug Well,W27532,2018,3.24,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.18638889,82.04111111,Ganiyari new,Bore Well,W27567,2018,23.1,NA
CG,Bilaspur,Kota,Kota,22.38333333,82.11666667,Bansajhal1 PZ,Bore Well,W27766,2018,3.6,NA
